,Animal,GENDER,Genotype (I.D.),PCA,Pain Score,Paw Height (mm),Paw Velocity (mm/s),Stimulus,TIME,TiME,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Zscore Height,Zscore Pain,Zscore Velocity,file,pca1,Paw Velocity (mm/s)_scaled,Paw Height (mm)_scaled,Pain Score_scaled,used for training,p_pain
5,6.0,,C57,,0.0,3.88,572.6,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-1.7140621093874255,-0.8504664823605834,-1.271872652730943,-0.8553372034476996,,0.08427651275167891
6,7.0,,C57,,0.0,7.81,1208.25,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-0.9173841691951367,-0.08537457915563382,-0.6744353103258027,-0.8553372034476996,,0.12596380204025434
7,8.0,,C57,,0.0,5.5,1055.94,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-1.226140582332571,-0.26870054120573345,-1.0256007711288242,-0.8553372034476996,,0.06242480755286377
8,9.0,,C57,,0.0,5.05,1288.35,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-1.0973858905217901,0.011036750108452393,-1.0940096271294126,-0.8553372034476996,,0.07627520905218708
9,1.0,,C57,,0.0,6.52,479.51,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,-1.5537596428736538,-0.9625130571570104,-0.8705406975274901,-0.8553372034476996,,0.06600731738636292
10,2.0,,C57,,0.0,7.63,670.5,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,-1.3204870321872801,-0.7326304132600335,-0.7017988527260381,-0.8553372034476996,,0.06133977765871957
11,3.0,,C57,,1.0,6.72,743.42,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,-0.9739152862528018,-0.6448611981547006,-0.8401367615272284,-0.1973855084879307,,0.10491045725500481
12,4.0,,C57,,2.0,8.4,1501.5,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,0.08959754833061397,0.2675919914647571,-0.584743699125031,0.4605661864718382,,0.957530644733712
13,5.0,,C57,,1.0,8.39,485.64,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,-1.0158698962992114,-0.9551347619211945,-0.586263895925044,-0.1973855084879307,,0.09290801523804304
14,6.0,,C57,,3.0,11.09,1704.52,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,0.8400329845766498,0.5119543893073888,-0.17581075992151257,1.1185178814316072,,0.9640214476328834
15,7.0,,C57,,0.0,7.67,345.45,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,-1.5513304528731306,-1.1238726426893875,-0.6957180655259858,-0.8553372034476996,,0.06581888264593468
16,8.0,,C57,,1.0,9.48,1346.76,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,-0.30130508737243195,0.08134119133585925,-0.4205624447236183,-0.1973855084879307,,0.8078459069753776
17,9.0,,C57,,0.0,7.97,972.3,dynamic brush,,,,,,,,,,,,,,,,C57 female.csv,-1.0736699258052393,-0.3693727456957233,-0.6501121615255935,-0.8553372034476996,,0.08033768603499232
18,1.0,,C57,,2.0,11.04,1290.04,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,0.16458152969860354,0.013070896755847038,-0.18341174392157808,0.4605661864718382,,0.9641089924176307
19,2.0,,C57,,0.0,9.77,543.41,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,-1.2277591379520514,-0.8856006484182449,-0.3764767375232391,-0.8553372034476996,,0.06232210980474608
20,3.0,,C57,,0.0,8.74,838.53,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,-1.1037634830785625,-0.5303832764779558,-0.5330570079245862,-0.8553372034476996,,0.07527750751767075
21,4.0,,C57,,1.0,16.16,1360.89,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,0.28426961765295233,0.09834858312738921,0.5949290176851189,-0.1973855084879307,,0.9698453624295729
22,5.0,,C57,,3.0,13.28,1898.93,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,1.1687977997963714,0.7459534719819335,0.1571123392813518,1.1185178814316072,,0.9549837082470088
23,6.0,,C57,,0.0,7.24,628.23,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,-1.3845474511711675,-0.7835081521862873,-0.7610865279265482,-0.8553372034476996,,0.06114596246040067
24,7.0,,C57,,0.0,8.42,1182.88,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,-0.8831271965234286,-0.11591085160794166,-0.5817033055250048,-0.8553372034476996,,0.14204604294178463
25,8.0,,C57,,2.0,7.75,1520.15,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,0.047051498103511905,0.29003982281026547,-0.6835564911258811,0.4605661864718382,,0.9522979704972802
26,9.0,,C57,,2.0,6.93,1457.33,light pinprick,,,,,,,,,,,,,,,,C57 female.csv,-0.06885949271283957,0.21442734210652115,-0.8082126287269538,0.4605661864718382,,0.9296276920583463
27,1.0,,C57,,3.0,16.97,1564.67,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,1.245713306364771,0.3436257451428138,0.7180649584861781,1.1185178814316072,,0.9537774298074622
28,2.0,,C57,,3.0,20.62,3077.72,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,2.6506836655529438,2.164788813095695,1.2729367904909525,1.1185178814316072,,0.9571780514427127
29,3.0,,C57,,4.0,20.6,2395.61,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,2.529707698503095,1.3437759316434366,1.2698963968909265,1.7764695763913763,,0.9590746129674121
30,4.0,,C57,,1.0,16.55,1277.38,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,0.25767058693136996,-0.002167148543570174,0.6542166928856291,-0.1973855084879307,,0.9689559600502844
31,5.0,,C57,,2.0,16.4,1688.02,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,0.9131270056243889,0.4920943776612287,0.6314137408854326,0.4605661864718382,,0.9617177749724338
32,6.0,,C57,,3.0,19.09,2230.37,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,1.908144021362849,1.144886942285164,1.0403466800889511,1.1185178814316072,,0.9571321816561095
33,7.0,,C57,,2.0,18.26,1222.23,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,0.7376092620354818,-0.0685477329245236,0.9141703456878658,0.4605661864718382,,0.9671052286600429
34,8.0,,C57,,2.0,7.68,1065.73,heavy pinprick,,,,,,,,,,,,,,,,C57 female.csv,-0.286513951989738,-0.2569169342956785,-0.6941978687259728,0.4605661864718382,,0.820374104459872
0,1.0,,CD1,,0.0,8.66,702.0,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.209062195227404,-0.6947158455719097,-0.5452185823246909,-0.8553372034476996,,0.06360175334788329
1,2.0,,CD1,,1.0,4.9,455.34,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.3383249609860914,-0.9916049651259613,-1.1168125791296089,-0.1973855084879307,,0.06109738627000018
2,3.0,,CD1,,2.0,9.28,1062.95,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.15069972360932662,-0.2602630453487891,-0.45096638072388007,0.4605661864718382,,0.9021421984708317
3,4.0,,CD1,,0.0,8.04,398.45,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.4812588114461573,-1.0600798780077823,-0.6394707839255019,-0.8553372034476996,,0.06141810554982337
4,5.0,,CD1,,1.0,8.73,865.67,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.7126663314145558,-0.4977165664126962,-0.5345772047245994,-0.1973855084879307,,0.27390097686109605
5,6.0,,CD1,,1.0,2.25,576.53,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.479234929737902,-0.845736188677589,-1.519664731133075,-0.1973855084879307,,0.0613201751521521
6,7.0,,CD1,,1.0,4.11,683.42,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.241977560770532,-0.7170794223225555,-1.236908126330642,-0.1973855084879307,,0.06148338139155856
7,8.0,,CD1,,1.0,8.12,668.03,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.9076639932166253,-0.7356033968216102,-0.6273092095253974,-0.1973855084879307,,0.13024729818230932
8,9.0,,CD1,,2.0,6.82,829.98,0.6,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.5305145223136711,-0.5406743734218751,-0.8249347935270975,0.4605661864718382,,0.5190353168956808
9,1.0,,CD1,,1.0,6.17,693.1,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.0575597667863472,-0.7054282154901415,-0.9237475855279478,-0.1973855084879307,,0.08343726575838326
10,2.0,,CD1,,0.0,3.41,452.16,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.8413566397504675,-0.9954325310068575,-1.3433219023315577,-0.8553372034476996,,0.10832388571749083
11,3.0,,CD1,,1.0,11.11,1471.05,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.07131751840729639,0.23094124269957067,-0.17277036632148648,-0.1973855084879307,,0.9289698289887077
12,4.0,,CD1,,0.0,7.2,874.65,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.2103788001652431,-0.48690790552890717,-0.7671673151266005,-0.8553372034476996,,0.06350483364548304
13,5.0,,CD1,,2.0,15.76,658.45,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,0.11590846213887064,-0.7471342399470776,0.5341211456845957,0.4605661864718382,,0.9601782740625695
14,6.0,,CD1,,0.0,5.37,568.28,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-1.5888328659252242,-0.855666194500669,-1.0453633295289941,-0.8553372034476996,,0.069005519914716
15,7.0,,CD1,,2.0,5.53,892.74,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.5963942538878831,-0.4651341109422989,-1.0210401807287848,0.4605661864718382,,0.4217723302769027
16,8.0,,CD1,,2.0,10.42,774.5,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.2604128027155909,-0.6074521580357517,-0.27766394552238893,0.4605661864718382,,0.8405650289859897
17,9.0,,CD1,,1.0,11.66,479.89,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.7383488502386174,-0.962055675070614,-0.08915954232076699,-0.1973855084879307,,0.24759417135935993
18,10.0,,CD1,,1.0,7.85,1489.35,1.4,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.3389314388356133,0.2529678010707664,-0.6683545231257504,-0.1973855084879307,,0.7722853239075823
19,1.0,,CD1,,1.0,6.92,1352.3,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.517820763267031,0.08800934070069115,-0.8097328255269668,-0.1973855084879307,,0.538110093729953
20,2.0,,CD1,,0.0,13.71,1155.18,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.4474320126010919,-0.14925159843210142,0.22248080168191445,-0.8553372034476996,,0.6440555313170214
21,3.0,,CD1,,1.0,9.79,1330.23,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.2865173110064099,0.06144507057761526,-0.37343634392321307,-0.1973855084879307,,0.8203713500929447
22,4.0,,CD1,,2.0,14.02,1037.03,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,0.23890351062423323,-0.2914613181893025,0.2696069024823197,0.4605661864718382,,0.9682103123861476
23,5.0,,CD1,,0.0,12.51,1257.9,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.4767571955646484,-0.02561399865673376,0.04005718568034473,-0.8553372034476996,,0.5997348997311306
24,6.0,,CD1,,0.0,16.77,1003.66,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.2930673786590717,-0.33162668719732447,0.6876610224859167,-0.8553372034476996,,0.8149223021704394
25,7.0,,CD1,,2.0,13.98,993.05,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,0.20375824690231165,-0.34439727650434016,0.26352611528226755,0.4605661864718382,,0.9665184833490923
26,8.0,,CD1,,1.0,9.3,1018.9,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.5531238678500174,-0.3132832582586893,-0.44792598712385373,-0.1973855084879307,,0.48511753494400545
27,9.0,,CD1,,1.0,17.47,1595.65,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,0.5663179277994315,0.3809144215548162,0.7940747984868322,-0.1973855084879307,,0.9709668604842432
28,10.0,,CD1,,2.0,8.95,1307.5,4.0,,,,,,,,,,,,,,,,CD1 male VFH.csv,-0.0028584382374500614,0.03408639998869287,-0.5011328751243117,0.4605661864718382,,0.9443043467904396
0,1.0,Male,TrpV1-ChR2,,2.0,9.63,502.91,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.524216517417603,-0.9343479497315469,-0.3977594927234221,0.4605661864718382,,0.5285004963983587
1,2.0,Male,TrpV1-ChR2,,2.0,11.14,1427.52,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,0.2722877057818431,0.17854692106579195,-0.16820977592144706,0.4605661864718382,,0.9694678963812262
2,3.0,Male,TrpV1-ChR2,,2.0,9.35,800.72,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.33367978656604574,-0.5758927940743991,-0.44032500312378847,0.4605661864718382,,0.7775717283981567
3,4.0,Male,TrpV1-ChR2,,1.0,9.26,247.63,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-1.1124837219383827,-1.2416124208243802,-0.4540067743239062,-0.1973855084879307,,0.07397463199126586
4,5.0,Male,TrpV1-ChR2,,2.0,8.29,781.92,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.43853483097872087,-0.598521170980327,-0.601465863925175,0.4605661864718382,,0.6528411867056497
5,6.0,Male,TrpV1-ChR2,,2.0,11.65,870.91,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.0849750205747185,-0.4914095081687035,-0.09067973912078003,0.4605661864718382,,0.9251466133075101
6,7.0,Female,TrpV1-ChR2,,2.0,11.24,1378.81,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,0.2457922366062061,0.11991775941218837,-0.15300780792131632,0.4605661864718382,,0.9684959950764327
7,8.0,Female,TrpV1-ChR2,,3.0,11.19,243.22,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.2046261994936435,-1.2469204603007176,-0.16060879192138183,1.1185178814316072,,0.8761498053809141
8,9.0,Male,TrpV1-ChR2,,3.0,21.3,1787.46,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,1.7792653626611068,0.6117840478487537,1.3763101728918419,1.1185178814316072,,0.955568512161352
9,10.0,Male,TrpV1-ChR2,,2.0,13.9,2216.75,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,1.078883316538106,1.128493405399061,0.25136454088216287,0.4605661864718382,,0.9569487448091266
10,11.0,Male,TrpV1-ChR2,,3.0,5.66,210.7,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.7043993298195723,-1.286062737799695,-1.0012776223286148,1.1185178814316072,,0.2828904134441226
11,12.0,Male,TrpV1-ChR2,,2.0,13.95,392.92,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.23138630752936482,-1.0667359910019196,0.2589655248822281,0.4605661864718382,,0.8602977937408267
12,13.0,Male,TrpV1-ChR2,,2.0,8.67,924.75,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.30285434446296905,-0.4266056883487483,-0.5436983855246779,0.4605661864718382,,0.8064870071261905
13,14.0,Male,TrpV1-ChR2,,2.0,11.4,1190.45,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,0.12380830231668961,-0.10679931899209738,-0.12868465912110702,0.4605661864718382,,0.9608966321072192
14,15.0,Male,TrpV1-ChR2,,2.0,11.61,929.33,10mw blue,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.04631262290500292,-0.421093030570602,-0.0967605263208325,0.4605661864718382,,0.9352603560255606
15,10.0,Male,TrpV1-ChR2,,2.0,9.7481,1109.8,10mw blue+ painkiller,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.07661090095647803,-0.20387264864438914,-0.3798059685152676,0.4605661864718382,,0.9275222703334507
16,11.0,Male,TrpV1-ChR2,,1.0,8.7407,804.32,10mw blue+ painkiller,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.7559644004194112,-0.5715597006243277,-0.5329505941485854,-0.1973855084879307,,0.2309643532774397
17,12.0,Male,TrpV1-ChR2,,2.0,12.3896,1260.63,10mw blue+ painkiller,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,0.2596329258482135,-0.02232806945709634,0.02175401620818724,0.4605661864718382,,0.9690280872220135
18,13.0,Male,TrpV1-ChR2,,0.0,5.7708,476.52,10mw blue+ painkiller,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-1.6204480432391744,-0.9661119319947085,-0.9844338417844698,-0.8553372034476996,,0.0721659653303483
19,14.0,Male,TrpV1-ChR2,,0.0,6.9868,393.26,10mw blue+ painkiller,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-1.5757183415888065,-1.066326754398302,-0.7995779109028794,-0.8553372034476996,,0.06782309173832046
20,15.0,Male,TrpV1-ChR2,,0.0,9.4748,976.15,10mw blue+ painkiller,,,,,,,,,,,,,,,,TrpV1-ChR2.csv,-0.9412771101291287,-0.36473874297828596,-0.42135294705962517,-0.8553372034476996,,0.11630169926839778
0,1.0,FEMALE,MrgD-ChR2,,0.0,6.95,652.65,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.3919255646764446,-0.7541153349499704,-0.8051722351269275,-0.8553372034476996,,0.061241166349654534
1,2.0,FEMALE,MrgD-ChR2,,0.0,6.05,343.83,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.6920388290922481,-1.1258225347419197,-0.9419899471281048,-0.8553372034476996,,0.08103683381745945
2,3.0,FEMALE,MrgD-ChR2,,2.0,12.91,342.3,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.3574537812088526,-1.1276640994582,0.10086505768086797,0.4605661864718382,,0.7527988954337694
3,4.0,MALE,MrgD-ChR2,,2.0,9.77,465.54,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.5390929149399026,-0.9793278670174259,-0.3764767375232391,0.4605661864718382,,0.5061469535525339
4,5.0,MALE,MrgD-ChR2,,0.0,2.33,232.63,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-2.092616165605561,-1.259666976866344,-1.5075031567329704,-0.8553372034476996,,0.18799906042634124
5,6.0,MALE,MrgD-ChR2,,1.0,7.24,364.08,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.2025443441603823,-1.1014488840852688,-0.7610865279265482,-0.1973855084879307,,0.06409720364181953
6,7.0,FEMALE,MrgD-ChR2,,2.0,6.99,143.02,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.0110169766773107,-1.3675248946610354,-0.7990914479268753,0.4605661864718382,,0.09416024963855364
7,8.0,FEMALE,MrgD-ChR2,,2.0,9.91,1017.53,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.1291716238120528,-0.31493224104385537,-0.35519398232305593,0.4605661864718382,,0.9106027606676796
8,9.0,FEMALE,MrgD-ChR2,,2.0,8.24,480.13,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.66036521870121,-0.9617668021739425,-0.6090668479252402,0.4605661864718382,,0.33800894243682256
9,10.0,FEMALE,MrgD-ChR2,,0.0,6.22,453.93,bl,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.598038015986958,-0.9933020933939057,-0.9161466015278824,-0.8553372034476996,,0.06988005227609763
10,1.0,MALE,MrgD-ChR2,,3.0,10.3,941.75,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,0.22219755969549346,-0.4061438581678561,-0.29590630712254573,1.1185178814316072,,0.9674567113417768
11,2.0,MALE,MrgD-ChR2,,1.0,9.87,494.48,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.8820165775476175,-0.9444946102271305,-0.3612747695231084,-0.1973855084879307,,0.14261516607621968
12,3.0,FEMALE,MrgD-ChR2,,2.0,10.32,1313.95,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,0.11979723434414814,0.04184985908673732,-0.29286591352251967,0.4605661864718382,,0.9605360862622765
13,4.0,FEMALE,MrgD-ChR2,,3.0,18.08,1347.77,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,1.1849878017676005,0.08255686477601813,0.8868068032876298,1.1185178814316072,,0.9546917801558098
14,5.0,MALE,MrgD-ChR2,,3.0,12.25,832.08,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,0.3111155192639215,-0.5381467355760001,0.0005320688800046881,1.1185178814316072,,0.9705627311542618
15,6.0,FEMALE,MrgD-ChR2,,2.0,8.78,445.94,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.6384950445982057,-1.002919153578925,-0.5269762207245341,0.4605661864718382,,0.3649458958591321
16,7.0,FEMALE,MrgD-ChR2,,2.0,12.38,1007.55,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,0.07639153601711503,-0.32694453899710857,0.020294627280174844,0.4605661864718382,,0.9560411159388762
17,8.0,FEMALE,MrgD-ChR2,,3.0,16.27,971.75,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,0.7580542771466112,-0.3700347460839286,0.6116511824852626,1.1185178814316072,,0.9665183457446767
18,9.0,MALE,MrgD-ChR2,,2.0,16.24,614.62,cfa,,,,,,,,,,,,,,,,MrgD-ChR2.csv,0.12566216220382548,-0.7998896527016958,0.6070905920852232,0.4605661864718382,,0.9610603966167148
19,1.0,MALE,MrgD-ChR2,,0.0,6.19,419.4,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.6255105657007634,-1.0348636814025063,-0.9207071919279215,-0.8553372034476996,,0.07271369028588667
20,2.0,FEMALE,MrgD-ChR2,,0.0,4.76,177.6,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.9229695018976223,-1.3259031247989619,-1.138095334329792,-0.8553372034476996,,0.1291303807869695
21,3.0,FEMALE,MrgD-ChR2,,1.0,6.67,917.2,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.8529653074907119,-0.4356931482232033,-0.8477377455272938,-0.1973855084879307,,0.1586617734515905
22,4.0,FEMALE,MrgD-ChR2,,2.0,8.0,682.35,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.5352822016710007,-0.7183673139868821,-0.6455515711255542,0.4605661864718382,,0.5118709392399639
23,5.0,FEMALE,MrgD-ChR2,,1.0,11.77,115.22,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.9917199559281367,-1.4009860051921414,-0.07243737752062321,-0.1973855084879307,,0.09948195358577501
24,6.0,FEMALE,MrgD-ChR2,,1.0,8.26,589.0,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-0.952567999855874,-0.8307268344213697,-0.6060264543252142,-0.1973855084879307,,0.11213726722361511
25,7.0,MALE,MrgD-ChR2,,2.0,8.27,1674.67,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,0.2032169529941682,0.4760258227838811,-0.6045062575252012,0.4605661864718382,,0.9664891605754645
26,8.0,MALE,MrgD-ChR2,,0.0,8.83,139.81,cfa+painkiller,,,,,,,,,,,,,,,,MrgD-ChR2.csv,-1.599633185608284,-1.3713885696540158,-0.5193752367244685,-0.8553372034476996,,0.07003537858015656
0,"Cage1, Animal 1",,C57,-1.587903174,0.0,5.44,436.99,0.07 vfh,Baseline,,,,,,,,,,,,-0.9047293120000001,-0.917550257,-0.9310221759999999,CCI injured paw.csv,-1.6774342649891603,-1.0136917053506302,-1.0347219519289026,-0.8553372034476996,,0.07902509021747582
1,"Cage1, Animal 2",,C57,-0.9418177609999999,1.0,4.89,635.8125,0.07 vfh,Baseline,,,,,,,,,,,,-0.9778556279999999,0.069947777,-0.671404653,CCI injured paw.csv,-1.2091057260620477,-0.7743815741070746,-1.118332775929622,-0.1973855084879307,,0.06359853204571539
2,"Cage1, Animal 4",,C57,-1.70050895,0.0,4.4,399.05,0.07 vfh,Baseline,,,,,,,,,,,,-1.043381288,-0.917550257,-0.9805632940000001,CCI injured paw.csv,-1.7943622743478866,-1.059357695766104,-1.1928224191302628,-0.8553372034476996,,0.09832946171455882
3,"Cage2, Animal 0",,C57,-1.455825605,0.0,5.51,604.05,0.07 vfh,Baseline,,,,,,,,,,,,-0.894635107,-0.917550257,-0.712879343,CCI injured paw.csv,-1.5509915646761923,-0.8126120965259329,-1.024080574328811,-0.8553372034476996,,0.06579278987049206
4,"Cage2, Animal 1",,C57,-1.490690894,0.0,6.65,436.15,0.07 vfh,Baseline,,,,,,,,,,,,-0.7432220279999999,-0.917550257,-0.932119027,CCI injured paw.csv,-1.5738148627203288,-1.0147027604889802,-0.8507781391273199,-0.8553372034476996,,0.06765760960385647
5,"Cage2, Animal 3",,C57,-1.111234329,0.0,8.25,767.98,0.07 vfh,Baseline,,,,,,,,,,,,-0.5298569329999999,-0.917550257,-0.498830116,CCI injured paw.csv,-1.196821126739764,-0.6152998717286585,-0.6075466511252272,-0.8553372034476996,,0.06455407394866572
6,"Cage3, Animal 0",,C57,-0.49569377200000003,1.0,6.93,1008.93,0.07 vfh,Baseline,,,,,,,,,,,,-0.7058321320000001,0.069947777,-0.18420354100000003,CCI injured paw.csv,-0.7644529232061554,-0.3252835198412479,-0.8082126287269538,-0.1973855084879307,,0.22335632519800072
7,"Cage3, Animal 3",,C57,-0.24954358,2.0,6.29,687.15,0.07 vfh,Baseline,,,,,,,,,,,,-0.791186171,1.057445812,-0.60436941,CCI injured paw.csv,-0.6791154454915533,-0.7125898560534538,-0.9055052239277908,0.4605661864718382,,0.31193596787283484
8,"Cage3, Animal 4",,C57,-1.701394065,0.0,3.58,485.4,0.07 vfh,Baseline,,,,,,,,,,,,-1.152310696,-0.917550257,-0.867809591,CCI injured paw.csv,-1.8027548193655023,-0.955423634817866,-1.3174785567313354,-0.8553372034476996,,0.10001390830913504
9,"Cage1, Animal 1",,C57,-1.3673116280000002,0.0,7.16,544.66,0.6 vfh,Baseline,,,,,,,,,,,,-0.674616103,-0.917550257,-0.790429342,CCI injured paw.csv,-1.4516737634440218,-0.8840961020814146,-0.7732481023266529,-0.8553372034476996,,0.0601470655083378
10,"Cage1, Animal 2",,C57,1.135717275,4.0,4.87,1243.18,0.6 vfh,Baseline,,,,,,,,,,,,-0.980895891,3.03244188,0.121674339,CCI injured paw.csv,0.3441384486961671,-0.043331536319247535,-1.121373169529648,1.7764695763913763,,0.9712232224373651
11,"Cage1, Animal 4",,C57,-1.296487258,0.0,4.93,878.0,0.6 vfh,Baseline,,,,,,,,,,,,-0.972575172,-0.917550257,-0.355162181,CCI injured paw.csv,-1.4034934688755016,-0.48287572134620194,-1.1122519887295697,-0.8553372034476996,,0.06143781215395338
12,"Cage2, Animal 0",,C57,-1.5660837969999999,0.0,6.45,357.38,0.6 vfh,Baseline,,,,,,,,,,,,-0.7696376429999999,-0.917550257,-1.034970601,CCI injured paw.csv,-1.647817790195154,-1.109513252450679,-0.8811820751275815,-0.8553372034476996,,0.07526809163206066
13,"Cage2, Animal 1",,C57,-0.7347532459999999,1.0,9.92,372.05,0.6 vfh,Baseline,,,,,,,,,,,,-0.307797752,0.069947777,-1.015819229,CCI injured paw.csv,-0.965954608922397,-1.0918558966416385,-0.3536737855230429,-0.1973855084879307,,0.10751018945932181
